OperationId,OperationName,AbilityId,AbilityName,ComponentId,ComponentSlotIndex,TriggerText,ContextTags,TextExcerpt,SourcePath,SourceLocation
28,GRANTED_ABILITY,8560,Mark of the Vortex,9159,2,1 -> OnApply,Damage,"Increases all your groupmember's resistances by {COM_0_VAL0}.  The bearer of this Mark may activate it to inflict {ABIL_3613_COM_0_VAL0_TOD_CORPOREALDAMAGE} over {ABIL_3613_COM_0_DURA_SECONDS} to all targets within  {ABIL_3613_COM_0_RADI_FEET}. <BR>You may only give a player one Mark, but players may bear multiple Marks of different types at the same time.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8561
28,GRANTED_ABILITY,8567,Mark of Remaking,9055,3,1 -> OnApply,,"The groupmember bearing this Mark can resurrect themselves if killed in the next 10 minutes. In addition, the bearer's Toughness is increased by {COM_5_VAL0} for 1 hour.<BR>You may only give a player one Mark, but players may bear multiple Marks of different types at the same time.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8568
28,GRANTED_ABILITY,9162,Trained To Kill,12158,3,1 -> OnApply,Damage,"You train your pet to fight ferociously, increasing its Strength and Weapon Skill by your Strength and Weapon Skill gained from items and increasing your Toughness by {COM_2_VAL0}.<BR><BR>Your War Lion will gain the ability to strike its enemies with a powerful mauling attack, the ability to attack its target repeatedly, and the ability to deal damage over time.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 9163
28,GRANTED_ABILITY,9168,Trained To Threaten,12179,3,1 -> OnApply,Snare,"You train your pet to behave menacingly, increasing its Toughness and Wounds by your Toughness and Wounds gained from items and increasing your chance to critically hit by {COM_2_VAL1}% as long as you are at your target's sides or back.<BR><BR>Your War Lion will gain the ability to threaten its enemies, the ability to reduce a foe's armor, and the ability to snare its enemies.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 9169
28,GRANTED_ABILITY,9172,Trained To Hunt,12188,3,1 -> OnApply,Damage,"You train your pet to hunt with you, increasing its Strength, Toughness, Wounds, and Weapon Skill by 50% of your bonus gained from items.  Any time either you or your War Lion strikes an enemy, there is a 10% chance that you will deal an additional {COM_4_VAL0_COM_0_VAL0_TOD_DAMAGE} over {COM_4_VAL0_COM_0_DURA_SECONDS}.<BR><BR>Your War Lion will gain the ability to bite its enemies, the ability to claw at multiple foes, and the ability to reduce several enemies' autoattack speeds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 9173
28,GRANTED_ABILITY,10326,Empowered Runes GIAB,10002,0,1 -> OnApply,,Gain ability: Empowered Rune,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 10327
28,GRANTED_ABILITY,10327,Restraining Shot GIAB,10003,0,1 -> OnApply,,Gain ability: Restraining Shot,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 10328
28,GRANTED_ABILITY,10328,Enough! GIAB,10004,0,1 -> OnApply,,Gain ability: Enough!,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 10329
28,GRANTED_ABILITY,10329,Righteous Faith GIAB,10005,0,1 -> OnApply,,Gain ability: Righteous Faith,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 10330
7,HATE,17,Bad Breath Sub,266,1,3 -> OnPreviousComponentApplied,Damage,"A grating squeal that Taunts the enemy, making the enemy hate your pet much more, forcing monsters to attack your pet, and causing the enemy to deal {COM_0_VAL0}% less damage to everyone else other than the Squig for {COM_0_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 18
7,HATE,44,Demonic Fire,266,1,3 -> OnPreviousComponentApplied,Damage,"Your Lion roars and taunts an enemy, making the enemy hate your pet much more, forcing monsters to target your pet,  and causing the enemy to deal {COM_0_VAL0}% less damage to everyone else other than your Lion for {COM_0_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 45
7,HATE,525,Last Upholder - Damage,783,1,6 -> OnEventTriggered,,All of your attacks will cause your enemy to hate you 5% less than normal.  This has no effect on enemy players.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 526
7,HATE,546,Challenge,783,1,6 -> OnEventTriggered,,All of your attacks will cause your enemy to hate you 5% less than normal. This has no effect on enemy players.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 547
7,HATE,1008,Enguage,413,5,6 -> OnEventTriggered,,Your pet is dead,C:\Users\Admin\Downloads\myps\data\strings\english\abilityeffect.txt,line 1009
7,HATE,1355,Shrug it off,1223,1,3 -> OnPreviousComponentApplied,Damage,"A vicious attack that deals {COM_0_VAL0_DAMAGE}, and causes monsters to hate you much more than normal.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1356
7,HATE,1360,Scuse me!,430,7,1 -> OnApply,Damage,"You enrage your opponent, interrupting any currently building abilities and forcing monsters to attack you. While taunted your opponent will take {COM_3_VAL0}% more damage from your attacks. This effect will fade after {COM_2_DURA_SECONDS} or after your opponent has hit you 3 times.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1361
7,HATE,1363,Guard,413,5,6 -> OnEventTriggered,Damage,"You defend one of your groupmates and try to take attacks meant for them.  As long as you are within 30 feet of them, any damage that they suffer will be split evenly between the two of you, and {COM_1_VAL1}% of all hate that they cause will be redirected to you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1364
7,HATE,1393,Long-Held Grudge,3128,1,6 -> OnEventTriggered,,All of your damaging attacks will cause additional hate based on Grudge.<BR> At 25 Grudges: Adds an additional {COM_1_VAL0} threat.<BR> At 50 Grudges: Adds an additional {COM_2_VAL0} threat.<BR> At 75 Grudges: Adds an additional {COM_3_VAL0} threat.<BR> At 100 Grudges:  Adds an additional {COM_4_VAL0} threat.<BR>,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1394
7,HATE,1393,Long-Held Grudge,3129,2,6 -> OnEventTriggered,,All of your damaging attacks will cause additional hate based on Grudge.<BR> At 25 Grudges: Adds an additional {COM_1_VAL0} threat.<BR> At 50 Grudges: Adds an additional {COM_2_VAL0} threat.<BR> At 75 Grudges: Adds an additional {COM_3_VAL0} threat.<BR> At 100 Grudges:  Adds an additional {COM_4_VAL0} threat.<BR>,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1394
7,HATE,1393,Long-Held Grudge,3130,3,6 -> OnEventTriggered,,All of your damaging attacks will cause additional hate based on Grudge.<BR> At 25 Grudges: Adds an additional {COM_1_VAL0} threat.<BR> At 50 Grudges: Adds an additional {COM_2_VAL0} threat.<BR> At 75 Grudges: Adds an additional {COM_3_VAL0} threat.<BR> At 100 Grudges:  Adds an additional {COM_4_VAL0} threat.<BR>,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1394
7,HATE,1393,Long-Held Grudge,3131,4,6 -> OnEventTriggered,,All of your damaging attacks will cause additional hate based on Grudge.<BR> At 25 Grudges: Adds an additional {COM_1_VAL0} threat.<BR> At 50 Grudges: Adds an additional {COM_2_VAL0} threat.<BR> At 75 Grudges: Adds an additional {COM_3_VAL0} threat.<BR> At 100 Grudges:  Adds an additional {COM_4_VAL0} threat.<BR>,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1394
7,HATE,1441,Runefang,285,1,3 -> OnPreviousComponentApplied,Damage,"All enemies within {COM_0_RADI_FEET} are detaunted, making them hate you less and reducing the damage they deal against you to 50% for {COM_0_DURA_SECONDS}.  During this time, all of your attacks will cause enemies to hate you 25% less than normal. If you attack anyone you have detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1442
7,HATE,1516,Flowing Accusations,290,1,3 -> OnPreviousComponentApplied,Damage,"You Detaunt your target, making them hate you less and causing them to deal {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}. If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1517
7,HATE,1595,;Bright Wizard Spec Tactics,290,1,3 -> OnPreviousComponentApplied,,"Detaunts targets attack power to {COM_0_VAL0}% for {COM_0_DURA_SECONDS}. If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1596
7,HATE,1664,Clobber,1223,1,3 -> OnPreviousComponentApplied,Damage,"Slashes for {COM_0_VAL0_DAMAGE}, and generates extra hate against monsters.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1665
7,HATE,1671,Fueled Fury,430,7,1 -> OnApply,Damage,"You enrage your opponent, interrupting any currently building abilities and forcing monsters to attack you. While taunted your opponent will take {COM_3_VAL0}% more damage from your attacks. This effect will fade after {COM_2_DURA_SECONDS} or after your opponent has hit you 3 times.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1672
7,HATE,1674,Save Da Runts,413,5,6 -> OnEventTriggered,Damage,"You defend one of your groupmates and try to take attacks meant for them. As long as you are within 30 feet of them, any damage that they suffer and all hate that they cause will be split evenly between the two of you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1675
7,HATE,1753,Siphoned Energy,285,1,3 -> OnPreviousComponentApplied,Damage,"All enemies within {COM_0_RADI_FEET} are detaunted, making them hate you less and reducing the damage they deal against you to {COM_0_VAL0}% for {COM_0_DURA_SECONDS}.  During this time, all of your attacks will cause enemies to hate you 25% less than normal. If you attack anyone you have detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1754
7,HATE,1827,Insane Whispers,290,1,3 -> OnPreviousComponentApplied,Damage,"You Detaunt your target, making them hate you less and causing them to deal {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}.  If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1828
7,HATE,1915,Big 5,290,1,3 -> OnPreviousComponentApplied,Damage,"Your chance to disrupt attacks is increased by {COM_2_VAL0_COM_0_VAL0}%, and you Detaunt all enemies within {COM_0_RADI_FEET} for {COM_0_DURA_SECONDS}, making them hate you less and causing them to deal {COM_0_VAL0}% damage to you. If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1916
7,HATE,1918,Aerial Assault,290,1,3 -> OnPreviousComponentApplied,Damage,"You Detaunt your target, making them hate you less and causing them to deal {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}. If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1919
7,HATE,3046,Eldazar Targeted DD,290,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 8738
7,HATE,3252,Skullruin Likeness,430,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 37322
7,HATE,3267,Horrific Extraction,429,1,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 40232
7,HATE,3377,Writhing Crushing Blow,430,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 61184
7,HATE,3471,Scorpion Magic Resist,290,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 79420
7,HATE,3504,Old Sovereign GIAB - Witch Hunter - Enough!,290,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 85822
7,HATE,3513,Old Sovereign GIAB - Squig Herder - Fasterfaster,1028,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 87568
7,HATE,3514,Old Sovereign GIAB - Marauder - Sadist,1029,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 87762
7,HATE,3571,Rogue DPS Reactive B,270,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 98820
7,HATE,3712,Mount - Basic - Magus 6,285,1,3 -> OnPreviousComponentApplied,Damage,A Goblin said something was behind you and you deal less damage to him until you're sure there isn't,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 3713
7,HATE,3948,Leadbelcher Melee,397,1,6 -> OnEventTriggered,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 171021
7,HATE,3967,EvC SH - Auto1,12196,1,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 174513
7,HATE,3980,EvC SH - Auto2 (purple),429,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 177035
7,HATE,4419,Stomp,4464,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1427101
7,HATE,4867,Stored Warp-Energy,4879,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1471142
7,HATE,8010,Taunt,430,7,1 -> OnApply,Damage,"You enrage your opponent, interrupting any currently building abilities and forcing monsters to attack you. While taunted your opponent will take {COM_3_VAL0}% more damage from your attacks. This effect will fade after {COM_2_DURA_SECONDS} or after your opponent has hit you 3 times.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8011
7,HATE,8013,Guard,413,5,6 -> OnEventTriggered,Damage,"You defend one of your groupmates and try to take attacks meant for them.  As long as you are within 30 feet of them, any damage that they suffer will be split evenly between the two of you, and {COM_1_VAL1}% of all hate that they cause will be redirected to you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8014
7,HATE,8088,Get Thee Behind Me!,290,1,3 -> OnPreviousComponentApplied,Damage,"Detaunts all enemies within {COM_0_RADI_FEET}, making them hate you less and causing them to deal only {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}.<BR>If you hit anyone that you have Detaunted, the effect will end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8089
7,HATE,8162,Smoke Screen,290,1,3 -> OnPreviousComponentApplied,Damage,"You Detaunt your target by surrounding them with thick smoke, making them hate you less and causing them to deal only {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}.  If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8163
7,HATE,8245,Repent,290,1,3 -> OnPreviousComponentApplied,Damage,"You Detaunt your target, making them hate you less and causing them to deal only {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}.  If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8246
7,HATE,8245,Repent,290,3,3 -> OnPreviousComponentApplied,Damage,"You Detaunt your target, making them hate you less and causing them to deal only {COM_0_VAL0}% damage to you for {COM_0_DURA_SECONDS}.  If you attack anyone that you have Detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8246
7,HATE,8322,Taunt,430,7,1 -> OnApply,Damage,"You enrage your opponent, interrupting any currently building abilities and forcing monsters to attack you. While taunted your opponent will take {COM_3_VAL0}% more damage from your attacks. This effect will fade after {COM_2_DURA_SECONDS} or after your opponent has hit you 3 times.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8323
7,HATE,8325,Guard,413,5,6 -> OnEventTriggered,Damage,"You defend one of your groupmates and try to take attacks meant for them.  As long as you are within 30 feet of them, any damage that they suffer will be split evenly between the two of you, and {COM_1_VAL1}% of all hate that they cause will be redirected to you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8326
7,HATE,8402,Wave of Horror,290,1,3 -> OnPreviousComponentApplied,Damage,"All enemies within {COM_0_RADI_FEET} are detaunted, making them hate you less and reducing the damage they deal against you to {COM_0_VAL0}% for {COM_0_DURA_SECONDS}.  During this time, all of your attacks will cause enemies to hate you {COM_8_VAL0}% less than normal. If you attack anyone you have detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8403
7,HATE,8402,Wave of Horror,8447,3,6 -> OnEventTriggered,Damage,"All enemies within {COM_0_RADI_FEET} are detaunted, making them hate you less and reducing the damage they deal against you to {COM_0_VAL0}% for {COM_0_DURA_SECONDS}.  During this time, all of your attacks will cause enemies to hate you {COM_8_VAL0}% less than normal. If you attack anyone you have detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8403
7,HATE,8402,Wave of Horror,290,5,3 -> OnPreviousComponentApplied,Damage,"All enemies within {COM_0_RADI_FEET} are detaunted, making them hate you less and reducing the damage they deal against you to {COM_0_VAL0}% for {COM_0_DURA_SECONDS}.  During this time, all of your attacks will cause enemies to hate you {COM_8_VAL0}% less than normal. If you attack anyone you have detaunted, the effect will immediately end.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 8403
3,HEAL,12,Goop Shootin',3303,1,3 -> OnPreviousComponentApplied,"Heal, Damage","Your Squig expels noxious spores towards an enemy, briefly sickening the victim and all other enemies within {COM_0_RADI_FEET} of them, dealing {COM_0_VAL0_DAMAGE}. Any of your Squigs, including your Battle Squig, within the radius will be healed for {COM_1_VAL0_HEALTH}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 13
3,HEAL,12,Goop Shootin',3304,2,3 -> OnPreviousComponentApplied,"Heal, Damage","Your Squig expels noxious spores towards an enemy, briefly sickening the victim and all other enemies within {COM_0_RADI_FEET} of them, dealing {COM_0_VAL0_DAMAGE}. Any of your Squigs, including your Battle Squig, within the radius will be healed for {COM_1_VAL0_HEALTH}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 13
3,HEAL,32,Bugman's Brew,1698,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 187135
3,HEAL,68,RVR Chicken Debuff,14287,0,1 -> OnApply,,HoT,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 69
3,HEAL,74,Pay No Mind,11,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 193091
3,HEAL,97,Clever Recovery,8179,1,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 195613
3,HEAL,225,Debilitation,8775,1,6 -> OnEventTriggered,,Aura of Devotion Aura test.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 226
3,HEAL,524,Last Upholder - Heal Over Time,792,1,7 -> OnPreviousComponentTick,,You will regain a small portion of your hit points every 5 seconds while you are in-combat.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 525
3,HEAL,690,Bombardment Turret,1104,1,7 -> OnPreviousComponentTick,"Heal, Damage","Your target suffers {COM_0_VAL0_TOD_DAMAGE} over 9 seconds, and you are healed for a half of the damage dealt.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 691
3,HEAL,694,Flashbang Grenade,380,0,1 -> OnApply,Heal,A strong heal that will restore {COM_0_VAL0_HEALTH} to your target.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 695
3,HEAL,738,Bleedin's For Wimps,792,1,7 -> OnPreviousComponentTick,,You will regain a small portion of your hit points every 5 seconds while you are in-combat.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 739
3,HEAL,888,"Wait, I Got More!",1137,0,1 -> OnApply,,Instantly restores a massive amount of hit points.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 889
3,HEAL,889,Mork's Protection,996,1,6 -> OnEventTriggered,"Heal, Damage","For the next 10 seconds, everyone in your group will become healed each time they deal damage.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 890
3,HEAL,909,Can't Stop Da Chop,1137,0,1 -> OnApply,,Instantly restores a massive amount of hit points.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 910
3,HEAL,910,Lotsa Choppin,996,1,6 -> OnEventTriggered,"Heal, Damage","For the next 10 seconds, everyone in your group will become healed each time they deal damage.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 911
3,HEAL,930,;Choppa Spec Abilities,8165,0,1 -> OnApply,,Your entire group regains a very high amount of hit points over 9 seconds.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 931
3,HEAL,945,Easy Killin',8172,1,3 -> OnPreviousComponentApplied,"Heal, Damage",A melee attack that heals you for all of the damage dealt.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 946
3,HEAL,951,Yer Gettin' Soft,8165,0,1 -> OnApply,,Your entire group regains a very high amount of hit points over 9 seconds.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 952
3,HEAL,952,Red goes faster!,8175,2,3 -> OnPreviousComponentApplied,Heal,"Chaotic energy protects you for 10 seconds.  Each time an enemy hits you, there is a 33% chance that you will drain an equal amount of health from any random enemy within 30 feet.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 953
3,HEAL,972,Drink In The Winds,1137,0,1 -> OnApply,,Instantly restores a massive amount of hit points.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 973
3,HEAL,973,Bond Of Desperation,1325,2,6 -> OnEventTriggered,"Heal, Damage","You form a bond with an ally for 7 seconds.  Each time you suffer damage, they become healed for the same amount.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 974
3,HEAL,1388,Grumble An' Mutter,1428,0,1 -> OnApply,Heal,"You begin to constantly complain about everything that's wrong today, telling everyone how much better things were back in the old days. You feel much better for the chance to grumble, and regain {COM_0_VAL0_HEALTH} every 3 seconds for up to {COM_0_DURA_SECONDS}. You lose {COM_1_VAL1} Grudge each time this happens, and the effect will end if you run out of Grudges.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1389
3,HEAL,1409,Taunt,3142,2,3 -> OnPreviousComponentApplied,Heal,"When you disrupt an enemy's spell, your run speed will be increased by {COM_1_VAL0_COM_0_VAL0}% for {COM_1_VAL0_COM_0_DURA_SECONDS} and you will recover {COM_2_VAL0_HEALTH}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1410
3,HEAL,1426,Earthen Renewal,1460,0,1 -> OnApply,Heal,Group members within 100 feet regain {COM_0_VAL0_TOD_HEALTH} and {COM_1_VAL0_TOD_ACTIONPOINTS} over {COM_0_DURA_SECONDS}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1427
3,HEAL,1457,Sunfury,3778,1,8 -> OnPreviousComponentBuffTick,"Heal, Damage",A merciless string of attacks that repeatedly hit your target for {COM_0_VAL0_DAMAGE} up to 6 times over the next {COM_0_DURA_SECONDS}. You will be healed for all the damage that this ability deals.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1458
3,HEAL,1488,Feinted Positioning,3725,1,7 -> OnPreviousComponentTick,Heal,"While you are Furious, you regain {COM_1_VAL0_HEALTH} every 4 seconds. While you are Berserk, you regain {COM_2_VAL0_HEALTH} every 4 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1489
3,HEAL,1488,Feinted Positioning,3726,2,7 -> OnPreviousComponentTick,Heal,"While you are Furious, you regain {COM_1_VAL0_HEALTH} every 4 seconds. While you are Berserk, you regain {COM_2_VAL0_HEALTH} every 4 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1489
3,HEAL,1548,Expurgation,9593,1,3 -> OnPreviousComponentApplied,,Adds {COM_0_VAL0} Wounds to your turrets.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1549
3,HEAL,1586,Power From The Ashes,9895,2,3 -> OnPreviousComponentApplied,Damage,Deals {COM_0_VAL0_ELEMENTALDAMAGE}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1587
3,HEAL,1587,Lingering Fires,18349,0,1 -> OnApply,Heal,Heals {COM_0_VAL0} to defensive target.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1588
3,HEAL,1590,Fan The Flames,1717,0,1 -> OnApply,Heal,Heals for {COM_0_VAL0_TOD} life over {COM_0_DURA_SECONDS},C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1591
3,HEAL,1593,Fueled From Within,1720,1,10 -> OnBuffEndedRemoved,"Heal, Damage","Target absorbs up to {COM_0_VAL1_DAMAGE} over {COM_0_DURA_SECONDS}. When the effect fades, the target recovers {COM_1_VAL0_HEALTH}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1594
3,HEAL,1596,Draining Burn,21,0,1 -> OnApply,"Heal, Damage","Restores {COM_0_VAL0_HEALTH}.<BR>This is a fragile spell, and will sometimes be set back by a small amount if you are damaged while casting it.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1597
3,HEAL,1598,Burn Through,25,3,6 -> OnEventTriggered,Heal,Resurrect target friendly dead player and restore 20% of their health.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1599
3,HEAL,1599,Fuel To The Fire,9175,0,1 -> OnApply,Heal,"Restores {COM_0_VAL0_HEALTH}, then continues to restore {ABIL_3551_COM_0_VAL0_TOD_HEALTH} over {ABIL_3551_COM_0_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1600
3,HEAL,1604,Fiery Reserves,1725,0,1 -> OnApply,Heal,Heals all groupmembers within 100 feet for {COM_0_VAL0_HEALTH}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1605
3,HEAL,1606,Magic Dart,1863,1,3 -> OnPreviousComponentApplied,Heal,Increases target group member's Wounds by {COM_0_VAL0} for {COM_0_DURA_SECONDS}. Heals target for value of HP increase.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1607
3,HEAL,1608,Heart Of Fire,25,6,6 -> OnEventTriggered,Heal,"Increases targeted group member's Toughness by {COM_5_VAL0} for 1 hour. The rune holder will then be able to resurrect themselves with 20% health if killed within the next 10 minutes. Doing so will remove the Oath Rune.<BR>You may only give a player one Oath Rune, but players may bear multiple Oath Runes of different types at the same time.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1609
3,HEAL,1611,The Burning Head,1727,1,3 -> OnPreviousComponentApplied,"Heal, Damage",Deals {COM_0_VAL0_ELEMENTALDAMAGE} to your target and heals your Defensive target for the damage dealt.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1612
3,HEAL,1616,Rune of Fate,1760,1,8 -> OnPreviousComponentBuffTick,"Heal, Damage",Deals {COM_0_VAL0_TOD_ELEMENTALDAMAGE} over {COM_0_DURA_SECONDS} and heals your defensive target for the amount of damage dealt.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1617
3,HEAL,1618,Master Rune of Adamant,1799,1,8 -> OnPreviousComponentBuffTick,Heal,Inscribes a Master rune into the ground for {COM_0_DURA_SECONDS}. Heals Groupmates within {COM_1_RADI_FEET} of the Rune of Adamant for {COM_1_VAL0_HEALTH} every {COM_0_FREQ_SECONDS} while the Master rune is active.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1619
