RequirementId,Direction,SourceKind,SourceId,SourceLabel,SourceField,ExtSlotIndex,LinkedRequirementId,RelatedAbilities,ContextTags,SourcePath,SourceLocation,Notes
9410,Inbound,Ability,8019,Ability 8019 (Juggernaut),ExtData[0].Val6,0,9410,8019 (Juggernaut),"Root, Disarm",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1178423,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9410,Inbound,Ability,8330,Ability 8330 (Juggernaut),ExtData[0].Val6,0,9410,8330 (Juggernaut),"Root, Disarm",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1222270,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9410,Inbound,Ability,9016,Ability 9016 (Juggernaut),ExtData[0].Val6,0,9410,9016 (Juggernaut),"Root, Disarm",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1267768,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9410,Inbound,Ability,9330,Ability 9330 (Juggernaut),ExtData[0].Val6,0,9410,9330 (Juggernaut),"Root, Disarm",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1314021,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9412,Inbound,Requirement,9413,Requirement 9413,ExtData[0].Val6,0,9412,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 40988,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9413,Inbound,Component,14645,Component 14645 (UPDATE_COUNTER),ExtData[3].Val6,3,9413,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 1595305,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9413,Outbound,Requirement,9413,Requirement 9413,ExtData[0].Val6,0,9412,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 40988,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9414,Inbound,Component,3628,Component 3628 (STAT_CHANGE),ExtData[0].Val6,0,9414,1758 (Come and Git It!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 366545,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9414,Inbound,Requirement,9424,Requirement 9424,ExtData[0].Val6,0,9414,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42000,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9414,Inbound,Requirement,9424,Requirement 9424,ExtData[2].Val6,2,9414,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42000,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9414,Outbound,Requirement,9414,Requirement 9414,ExtData[0].Val6,0,9415,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41080,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9414,Outbound,Requirement,9414,Requirement 9414,ExtData[1].Val6,1,9415,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41080,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9415,Inbound,Requirement,9414,Requirement 9414,ExtData[0].Val6,0,9415,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41080,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9415,Inbound,Requirement,9414,Requirement 9414,ExtData[1].Val6,1,9415,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41080,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3462,Component 3462 (DAMAGE),ExtData[1].Val6,1,9417,1773 (No More Helpin'),"Damage, Heal",C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 333941,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3463,Component 3463 (DAMAGE),ExtData[1].Val6,1,9417,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 334206,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3472,Component 3472 (DAMAGE),ExtData[1].Val6,1,9417,1750 (Try An' Hurt Me),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 336228,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3475,Component 3475 (DAMAGE),ExtData[1].Val6,1,9417,1751 (Weaklin' Killa),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 336957,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3542,Component 3542 (APPLY_ABILITY),ExtData[0].Val6,0,9417,1759 (Wild Choppin'),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 351147,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3666,Component 3666 (DAMAGE),ExtData[1].Val6,1,9417,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 374305,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9417,Inbound,Component,3668,Component 3668 (DAMAGE),ExtData[1].Val6,1,9417,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 374802,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Inbound,Component,3458,Component 3458 (DAMAGE),ExtData[1].Val6,1,9418,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 333079,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Inbound,Component,3459,Component 3459 (DAMAGE),ExtData[1].Val6,1,9418,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 333344,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Inbound,Component,3473,Component 3473 (DAMAGE),ExtData[1].Val6,1,9418,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 336493,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Inbound,Component,3491,Component 3491 (DAMAGE_CHANGE),ExtData[2].Val6,2,9418,1053 (Berserk),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 339942,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Inbound,Component,3494,Component 3494 (DAMAGE_CHANGE),ExtData[3].Val6,3,9418,1054 (Berserk),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 340572,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Inbound,Component,3675,Component 3675 (EFFECT_BUFF),ExtData[1].Val6,1,9418,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 376360,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Outbound,Requirement,9418,Requirement 9418,ExtData[0].Val6,0,9404,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41448,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9418,Outbound,Requirement,9418,Requirement 9418,ExtData[1].Val6,1,9408,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41448,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9419,Inbound,Component,3761,Component 3761 (DAMAGE),ExtData[1].Val6,1,9419,1438 (Enervating Blow),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 391819,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9419,Inbound,Component,3764,Component 3764 (DAMAGE),ExtData[1].Val6,1,9419,1439 (Deathblow),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 392515,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9419,Inbound,Component,3788,Component 3788 (APPLY_ABILITY),ExtData[0].Val6,0,9419,1447 (Wild Swing),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 396862,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9421,Inbound,Component,3721,Component 3721 (DAMAGE_CHANGE),ExtData[2].Val6,2,9421,1064 (Enrage),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 384057,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9421,Inbound,Component,3724,Component 3724 (DAMAGE_CHANGE),ExtData[3].Val6,3,9421,1065 (Enrage),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 384687,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9421,Inbound,Component,3762,Component 3762 (DAMAGE),ExtData[1].Val6,1,9421,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 392084,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9421,Inbound,Component,3772,Component 3772 (DAMAGE),ExtData[1].Val6,1,9421,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 394107,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9421,Outbound,Requirement,9421,Requirement 9421,ExtData[0].Val6,0,9406,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41724,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9421,Outbound,Requirement,9421,Requirement 9421,ExtData[1].Val6,1,9430,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41724,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9422,Inbound,Requirement,9423,Requirement 9423,ExtData[1].Val6,1,9422,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41908,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9370,Component 9370 (STAT_CHANGE),ExtData[2].Val6,2,9423,8004 (Press The Attack!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 675672,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9372,Component 9372 (STAT_CHANGE),ExtData[2].Val6,2,9423,3485 (Press The Attack!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 676169,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9374,Component 9374 (STAT_CHANGE),ExtData[2].Val6,2,9423,8006 (Stand Strong!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 676666,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9376,Component 9376 (STAT_CHANGE),ExtData[2].Val6,2,9423,3486 (Stand Strong!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 677163,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9378,Component 9378 (STAT_CHANGE),ExtData[2].Val6,2,9423,8008 (Gather Your Resolve!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 677660,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9380,Component 9380 (STAT_CHANGE),ExtData[2].Val6,2,9423,3487 (Gather Your Resolve!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 678157,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9403,Component 9403 (STAT_CHANGE),ExtData[2].Val6,2,9423,3401 (Dreadful Fear),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 682898,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9405,Component 9405 (STAT_CHANGE),ExtData[2].Val6,2,9423,3402 (Corrupting Wrath),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 683395,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9410,Component 9410 (STAT_CHANGE),ExtData[2].Val6,2,9423,3403 (Discordant Instability),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 684324,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9417,Component 9417 (AP_CHANGE),ExtData[2].Val6,2,9423,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 685750,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9419,Component 9419 (BONUS_TYPE_ADJUST),ExtData[2].Val6,2,9423,3409 (Discordant Turbulence),Heal,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 686181,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9423,Component 9423 (STAT_CHANGE),ExtData[2].Val6,2,9423,8316 (Dreadful Fear),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 686844,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9425,Component 9425 (STAT_CHANGE),ExtData[2].Val6,2,9423,8318 (Corrupting Wrath),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 687341,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9430,Component 9430 (STAT_CHANGE),ExtData[2].Val6,2,9423,8321 (Discordant Instability),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 688270,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9437,Component 9437 (AP_CHANGE),ExtData[1].Val6,1,9423,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 689729,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,9439,Component 9439 (BONUS_TYPE_ADJUST),ExtData[4].Val6,4,9423,8348 (Discordant Turbulence),Heal,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 690226,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,18717,Component 18717 (EFFECT_BUFF),ExtData[2].Val6,2,9423,8030 (To Glory!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 778425,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,18718,Component 18718 (EFFECT_BUFF),ExtData[2].Val6,2,9423,3491 (To Glory!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 778723,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,18725,Component 18725 (EFFECT_BUFF),ExtData[2].Val6,2,9423,8342 (Dreadful Terror),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 779984,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Inbound,Component,18726,Component 18726 (EFFECT_BUFF),ExtData[2].Val6,2,9423,3407 (Dreadful Terror),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 780282,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Outbound,Requirement,9423,Requirement 9423,ExtData[0].Val6,0,9240,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41908,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9423,Outbound,Requirement,9423,Requirement 9423,ExtData[1].Val6,1,9422,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41908,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9424,Inbound,Component,3550,Component 3550 (STAT_CHANGE),ExtData[0].Val6,0,9424,1758 (Come and Git It!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 352541,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9424,Inbound,Component,3768,Component 3768 (STAT_CHANGE),ExtData[0].Val6,0,9424,1446 (Even the Odds),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 393410,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9424,Outbound,Requirement,9424,Requirement 9424,ExtData[0].Val6,0,9414,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42000,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9424,Outbound,Requirement,9424,Requirement 9424,ExtData[2].Val6,2,9414,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42000,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9425,Inbound,Requirement,9426,Requirement 9426,ExtData[0].Val6,0,9425,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42217,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9425,Inbound,Requirement,9426,Requirement 9426,ExtData[1].Val6,1,9425,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42217,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9426,Outbound,Requirement,9426,Requirement 9426,ExtData[0].Val6,0,9425,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42217,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9426,Outbound,Requirement,9426,Requirement 9426,ExtData[1].Val6,1,9425,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42217,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9427,Inbound,Component,15684,Component 15684 (RANK_CHANGE),ExtData[0].Val6,0,9427,15972 (Apprenticeship),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 1722162,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9427,Inbound,Component,15689,Component 15689 (RANK_CHANGE),ExtData[0].Val6,0,9427,15975 (Indenture),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 1723421,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9428,Inbound,Component,2033,Component 2033 (APPLY_ABILITY),ExtData[0].Val6,0,9428,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 1218634,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9428,Inbound,Component,2038,Component 2038 (DISPEL_BUFF),ExtData[0].Val6,0,9428,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 1219530,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9429,Inbound,Requirement,9429,Requirement 9429,ExtData[0].Val6,0,9429,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42460,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9429,Outbound,Requirement,9429,Requirement 9429,ExtData[0].Val6,0,9429,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42460,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9430,Inbound,Requirement,9421,Requirement 9421,ExtData[1].Val6,1,9430,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 41724,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9431,Inbound,Component,8881,Component 8881 (DAMAGE),ExtData[1].Val6,1,9431,8337 (Bane Shield),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 592654,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9432,Outbound,Requirement,9432,Requirement 9432,ExtData[0].Val6,0,9433,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42769,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9432,Outbound,Requirement,9432,Requirement 9432,ExtData[2].Val6,2,9433,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42769,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9433,Inbound,Requirement,9432,Requirement 9432,ExtData[0].Val6,0,9433,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42769,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9433,Inbound,Requirement,9432,Requirement 9432,ExtData[2].Val6,2,9433,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 42769,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9435,Inbound,Component,9506,Component 9506 (DAMAGE),ExtData[3].Val6,3,9435,8025 (Shield of the Sun),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 700520,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9435,Inbound,Component,9669,Component 9669 (DAMAGE),ExtData[3].Val6,3,9435,8025 (Shield of the Sun),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 729063,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9435,Inbound,Component,9678,Component 9678 (DAMAGE),ExtData[3].Val6,3,9435,8025 (Shield of the Sun),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 731316,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9435,Inbound,Component,9679,Component 9679 (DAMAGE),ExtData[3].Val6,3,9435,8025 (Shield of the Sun),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 731581,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9436,Inbound,Component,9382,Component 9382 (DAMAGE),ExtData[1].Val6,1,9436,3458 (On Your Guard!),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 678720,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9437,Inbound,Component,9412,Component 9412 (DAMAGE),ExtData[1].Val6,1,9437,3479 (Discordant Fluctuation),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 684854,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9438,Inbound,Ability,9032,Ability 9032 (Redirected Force),ExtData[0].Val6,0,9438,9032 (Redirected Force),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1271140,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9439,Inbound,Component,3545,Component 3545 (DAMAGE),ExtData[1].Val6,1,9439,1762 (Bring It On),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 351711,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9439,Inbound,Component,3775,Component 3775 (DAMAGE),ExtData[1].Val6,1,9439,1450 (Retribution),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 394671,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9440,Inbound,Component,8514,Component 8514 (EVENT_LISTENER),ExtData[1].Val6,1,9440,8404 (Touch of Rot),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 528202,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9440,Inbound,Component,9287,Component 9287 (EVENT_LISTENER),ExtData[1].Val6,1,9440,8091 (Burn Armor),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 662060,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9440,Inbound,Component,12275,Component 12275 (EVENT_LISTENER),ExtData[1].Val6,1,9440,9406 (Vehement Blades),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 1013288,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9440,Outbound,Requirement,9440,Requirement 9440,ExtData[1].Val6,1,9147,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 43571,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9441,Inbound,Ability,9186,Ability 9186 (Pounce),ExtData[0].Val6,0,9441,9186 (Pounce),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1293408,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9442,Inbound,Ability,1437,Ability 1437 (Spine Crusher),ExtData[0].Val6,0,9442,1437 (Spine Crusher),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1095988,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9442,Inbound,Ability,1749,Ability 1749 (Go For Da Soft Spot),ExtData[0].Val6,0,9442,1749 (Go For Da Soft Spot),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1141940,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9442,Inbound,Ability,9110,Ability 9110 (Flanking Shot),ExtData[1].Val6,1,9442,9110 (Flanking Shot),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1283799,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
