RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9303,ExtData[2].Val6,1,1,1001,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9303,ExtData[2].Val9,1,1,1,Binary flag byte. Position confirmed from decompiled client ExtData schema.,Inferred,
9304,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9304,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9304,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9304,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9304,ExtData[0].Val6,1,1,1091,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9304,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9304,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9304,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9304,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9304,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9305,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9305,ExtData[0].Val2,1,1,89,AbilityOperation: 89=Unk89.,Confirmed,
9305,ExtData[0].Val3,1,1,5,AbilityCondition: 5=GreaterThanEqual.,Confirmed,
9305,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9305,ExtData[0].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9305,ExtData[0].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9305,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9305,ExtData[1].Val2,1,1,89,AbilityOperation: 89=Unk89.,Confirmed,
9305,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9305,ExtData[1].Val9,1,1,1,Binary flag byte. Position confirmed from decompiled client ExtData schema.,Inferred,
9306,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9306,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9306,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9306,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9306,ExtData[0].Val6,1,1,1092,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9306,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9306,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9306,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9306,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9306,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9307,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9307,ExtData[0].Val2,1,1,13,AbilityOperation: 13=SpellConvention.,Confirmed,
9307,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9307,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9307,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9307,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9307,ExtData[1].Val2,1,1,13,AbilityOperation: 13=SpellConvention.,Confirmed,
9307,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9307,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9307,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9307,ExtData[2].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9307,ExtData[2].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9307,ExtData[2].Val6,1,1,9593,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9593.
9308,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9308,ExtData[0].Val2,1,1,8,AbilityOperation: 8=GetGroupOnAbilityUsed.,Confirmed,
9308,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9308,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9308,ExtData[0].Val6,1,1,1102,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9308,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9308,ExtData[1].Val2,1,1,11,AbilityOperation: 11=TargetActivatedComponent.,Confirmed,
9308,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9308,ExtData[1].Val5,1,1,3,Operation-specific threshold or comparison value (semantics depend on AbilityOperation). Position confirmed from decompiled client ExtData schema.,Inferred,
9308,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9309,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9309,ExtData[0].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9309,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9309,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9309,ExtData[0].Val6,1,1,9257,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9257.
9310,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9310,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9310,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9310,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9310,ExtData[0].Val8,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9310,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9310,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9310,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9311,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9311,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9311,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9311,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9311,ExtData[0].Val8,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9311,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9311,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9311,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9312,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9312,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9312,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9312,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9312,ExtData[0].Val8,1,1,3,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9312,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9312,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9312,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9313,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9313,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9313,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9313,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9313,ExtData[0].Val8,1,1,4,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9313,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9313,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9313,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9314,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9314,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9314,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9314,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9314,ExtData[0].Val8,1,1,5,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9314,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9314,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9314,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9315,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9315,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9315,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9315,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9315,ExtData[0].Val8,1,1,6,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9315,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9315,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9315,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9316,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9316,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9316,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9316,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9316,ExtData[0].Val8,1,1,7,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9316,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9316,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9316,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9317,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9317,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9317,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9317,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9317,ExtData[0].Val8,1,1,8,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9317,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9317,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9317,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9318,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9318,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9318,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9318,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9318,ExtData[0].Val8,1,1,9,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9318,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9318,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9318,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9319,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9319,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9319,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9319,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9319,ExtData[0].Val8,1,1,10,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9319,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9319,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9319,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9320,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9320,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9320,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9320,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9320,ExtData[0].Val8,1,1,11,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9320,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9320,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9320,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9321,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9321,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9321,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9321,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9321,ExtData[0].Val8,1,1,12,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9321,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9321,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9321,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9322,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9322,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9322,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9322,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9322,ExtData[0].Val8,1,1,13,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9322,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9322,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9322,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9323,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9323,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9323,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9323,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9323,ExtData[0].Val8,1,1,14,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9323,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9323,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9323,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9324,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9324,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9324,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9324,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9324,ExtData[0].Val8,1,1,15,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9324,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9324,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9324,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9325,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9325,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9325,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9325,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9325,ExtData[0].Val8,1,1,16,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9325,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9325,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9325,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9326,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9326,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9326,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9326,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9326,ExtData[0].Val8,1,1,17,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9326,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9326,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9326,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9327,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9327,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9327,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9327,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9327,ExtData[0].Val8,1,1,18,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9327,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9327,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9327,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9328,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9328,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9328,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9328,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9328,ExtData[0].Val8,1,1,19,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9328,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9328,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9328,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9329,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9329,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9329,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9329,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9329,ExtData[0].Val8,1,1,20,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9329,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9329,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9329,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9330,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9330,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9330,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9330,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9330,ExtData[0].Val8,1,1,21,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9330,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9330,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9330,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9331,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9331,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9331,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9331,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9331,ExtData[0].Val8,1,1,22,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9331,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9331,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9331,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9332,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9332,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9332,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9332,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9332,ExtData[0].Val8,1,1,23,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9332,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9332,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9332,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9333,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9333,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9333,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9333,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9333,ExtData[0].Val8,1,1,24,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9333,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9333,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9333,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9334,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9334,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9334,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9334,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9334,ExtData[0].Val8,1,1,25,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9334,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9334,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9334,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9335,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9335,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9335,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9335,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9335,ExtData[0].Val8,1,1,26,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9335,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9335,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9335,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9336,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9336,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9336,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9336,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9336,ExtData[0].Val8,1,1,27,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9336,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9336,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9336,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9337,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9337,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9337,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9337,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
9337,ExtData[0].Val8,1,1,28,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9337,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9337,ExtData[1].Val2,1,1,27,AbilityOperation: 27=TargetRandom.,Confirmed,
9337,ExtData[1].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9338,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9338,ExtData[0].Val2,1,1,87,AbilityOperation: 87=Unk87.,Confirmed,
9338,ExtData[0].Val3,1,1,7,AbilityCondition: 7=GreaterThan.,Confirmed,
9338,ExtData[0].Val4,1,1,11,AbilityLogicOperator: 11=Unk11.,Confirmed,
