FromTable,FromColumn,FromColumnIndex,ToTable,DistinctValues,Resolved,ResolveRate,TargetDensity,Samples
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/items.csv",72,72,1.0000,0.9889,"11 = WORLD OBJ or_pile_dung01; 12 = WORLD OBJ or_banner04; 13 = WORLD OBJ qi_em_monument_statue_destroyed"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/monsters.csv",72,72,1.0000,0.6706,"11 = Dark Elf Disciple Female Nude; 12 = Greenskin Black Orc Nude; 13 = Greenskin Choppa Nude"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/objects.csv",72,72,1.0000,1.0000,"11 = WORLD OBJ or_pile_dung01; 12 = WORLD OBJ or_banner04; 13 = WORLD OBJ qi_em_monument_statue_destroyed"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/packages.csv",72,72,1.0000,1.0000,"11 = 0; 12 = 0; 13 = 0"
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/abilitydesc.txt",72,72,1.0000,1.0000,"11 = Your Squig sprays out corrosive slime towards an enemy, dealing {COM_0_VAL0_DAMAGE} to all targets within {COM_0_RADI_FEET} of the victim.; 12 = Your Squig expels noxious spores towards an enemy, briefly sickening the victim and all other enemies within {COM_0_RADI_FEET} of them, dealing {COM_0_VAL0_DAMAGE}. Any of your Squigs, including your Battle Squig, within the radius will be healed for {COM_1_VAL0_HEALTH}.; 21 = Blasts the target with an armor-destroying round, dealing {COM_0_VAL0_DAMAGE} and reducing their Armor by {COM_1_VAL0} for {COM_1_DURA_SECONDS}."
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/abilitynames.txt",72,72,1.0000,1.0000,"11 = Goop Shootin'^n; 12 = Spore Cloud^n; 13 = Gas Squig Autoattack^n"
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/componenteffects.txt",72,72,1.0000,1.0000,"20 = Periodically recovering <<1>> Health.; 42 = Inflicting <<1>>% Damage to de-taunter.; 43 = Inflicting <<1>>% Damage to everyone but taunter."
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/objectivenames.txt",72,72,1.0000,0.7072,"11 = Raider's Haven; 12 = Broketoof Camp; 13 = Goldfist's Hole Recovery"
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/packageinfo.txt",72,72,1.0000,1.0000,""
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/packagenames.txt",72,72,1.0000,1.0000,"11 = Me Ancestor's Ol' Handgun; 12 = Me Ancestor's Ol' Spanner; 13 = Me Ancestor's Ol' Staff"
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/scenariolobby.txt",72,72,1.0000,1.0000,""
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/scenarionames.txt",72,72,1.0000,1.0000,""
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/scenarioscore.txt",72,72,1.0000,1.0000,""
"data/gamedata/objects.csv","Marauder",65,"data/gamedata/itemdata.csv",72,72,1.0000,1.0000,"3501 = 390; 3502 = 395; 3503 = 391"
"data/gamedata/objects.csv","White Lion",75,"data/gamedata/itemdata.csv",72,72,1.0000,1.0000,"3501 = 390; 3502 = 395; 3503 = 391"
"data/gamedata/objects.csv","Witch Elf",81,"data/gamedata/itemdata.csv",72,72,1.0000,1.0000,"3501 = 390; 3502 = 395; 3503 = 391"
"data/gamedata/objects.csv","Disciple",83,"data/gamedata/itemdata.csv",72,72,1.0000,1.0000,"3501 = 390; 3502 = 395; 3503 = 391"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/effectdef.csv",72,71,0.9861,0.9938,"11 = Pierce; 12 = Power Chop; 13 = Quick Cut"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/effects.csv",72,71,0.9861,0.8188,"11 = Head Butt; 12 = Goop Shootin'; 13 = Spore Cloud"
"data/gamedata/anim_grip_handweapons.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",72,70,0.9722,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_staff.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",72,70,0.9722,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/anim_db.csv",72,70,0.9722,0.0910,"11 = null-in; 12 = null-inloop; 13 = null-active"
"data/gamedata/anim_mount_greataxe.csv","Cor_Back-lo",18,"data/gamedata/itemdata.csv",72,69,0.9583,1.0000,"13013 = 3529; 13613 = 1861; 14106 = 2489"
"data/gamedata/anim_mount_spear.csv","Cor_Back-lo",18,"data/gamedata/itemdata.csv",72,68,0.9444,1.0000,"13013 = 3529; 13613 = 1861; 14106 = 2489"
"data/gamedata/objects.csv","Marauder",65,"data/gamedata/anim_db.csv",72,67,0.9306,0.0910,"950 = Or_HwS_Atk_DB; 951 = Or_HwS_Atk_DC; 952 = Or_HwS_Atk_D-out"
"data/gamedata/objects.csv","White Lion",75,"data/gamedata/anim_db.csv",72,67,0.9306,0.0910,"950 = Or_HwS_Atk_DB; 951 = Or_HwS_Atk_DC; 952 = Or_HwS_Atk_D-out"
"data/gamedata/imaswap.csv","IMA",2,"data/gamedata/anim_statedef.csv",72,66,0.9167,0.1627,"11 = Un-Strafe R90; 12 = Un-Strafe BL; 13 = Un-Strafe BR"
"data/gamedata/imaswap.csv","IMA",2,"data/strings/english/abilityresults.txt",72,65,0.9028,0.9640,"120 = Your target may not gain another Mark yet; 121 = Your Marks of Chaos are already at their maximum amount; 122 = You have reached your limit on turrets"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/anim_db.csv",71,71,1.0000,0.0910,"21 = Disc_Atk_Aggro; 23 = Disc_Flinch; 24 = EMM_dor_hover-in"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/anim_scripts.csv",71,71,1.0000,1.0000,"21 = (OFF-LIMITS)FauxRanged-Archery; 23 = (OFF-LIMITS)FauxRanged-DwarfMagic; 24 = (OFF-LIMITS)FauxRanged-ChaosMagic"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/anim_statedef.csv",71,71,1.0000,0.1627,"21 = SpineTILT; 23 = toast; 24 = HWTurnL"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/effectlists.csv",71,71,1.0000,0.9977,"21 = Casting Shadow LOOP; 23 = Cast Dark LOOP; 24 = BUFF_LOOP_BladeEnchant_EliteTraining"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/effectnifs.csv",71,71,1.0000,0.9997,"21 = vfx_TEMP_DwGenericBuildup; 23 = vfx_TEMP_GenericDebuff1; 24 = vfx_TEMP_SelectionCircleRed"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"49 = 2131; 52 = 1066; 54 = 1004"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/items.csv",71,71,1.0000,0.9889,"21 = WORLD OBJ qi_mo_powerdevice01; 23 = WORLD OBJ or_dwarfpike01; 24 = WORLD OBJ Qi_dw_Chest01"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/jumppoints.csv",71,71,1.0000,1.0000,"21 = Nordland2; 23 = Talabecland; 24 = Reikland"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/objects.csv",71,71,1.0000,1.0000,"21 = WORLD OBJ qi_mo_powerdevice01; 23 = WORLD OBJ dw_ship_ironclad01; 24 = WORLD OBJ mo_ruins_marsh_lrgestonepile"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/packages.csv",71,71,1.0000,1.0000,"21 = 0; 23 = 0; 24 = 0"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/pregame_features.csv",71,71,1.0000,1.0000,"21 = MALE; 23 = MALE; 24 = MALE"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/abilitydesc.txt",71,71,1.0000,1.0000,"21 = Blasts the target with an armor-destroying round, dealing {COM_0_VAL0_DAMAGE} and reducing their Armor by {COM_1_VAL0} for {COM_1_DURA_SECONDS}.; 24 = Fires a compact shot directly at the target which deals {COM_0_VAL0_CORPOREALDAMAGE}.; 25 = Launches a grenade packed with explosives at the target, dealing {COM_1_VAL0_CORPOREALDAMAGE} to the victim and all enemies within {COM_1_RADI_FEET} of them."
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/abilityeffect.txt",71,71,1.0000,1.0000,"105 = You must be Guarding your target; 112 = Your Oath Runes are already at their maximum amount; 113 = Your Master Runes are already at their maximum amount"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/abilitynames.txt",71,71,1.0000,1.0000,"21 = Penetrating Round^n; 23 = Gun Turret GFXMOD Autoattack Override^n; 24 = Shock Grenade^n"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/bindlocations.txt",71,71,1.0000,1.0000,"21 = Ug's Warband; 23 = Mordrin's Anvil; 24 = Redhammer Brewery"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/componenteffects.txt",71,71,1.0000,1.0000,"43 = Inflicting <<1>>% Damage to everyone but taunter.; 44 = Inflicting <<1>>% Damage to de-taunter.; 45 = Inflicting <<1>>% Damage to everyone but taunter."
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/dyenames.txt",71,71,1.0000,1.0000,"21 = Light Yellow; 23 = Medium Tan; 24 = Light Tan"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/emotes.txt",71,71,1.0000,1.0000,"21 = talk; 23 = You talk <<A:2>>'s ear off.  <<Co:2>> eyes are starting to glaze over.; 24 = <<CA:1>> talks to <<r:1>>.  <<Cp:1>>'s an odd one."
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/objectivenames.txt",71,71,1.0000,0.7072,"21 = Traitor's Watch; 23 = disabled Fuel for War; 24 = [Unnamed]"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/packageinfo.txt",71,71,1.0000,1.0000,""
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/packagenames.txt",71,71,1.0000,1.0000,"21 = Me Softest Pants; 23 = Tough Workin' Pants; 24 = Tough Workin' Boots"
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/scenariolobby.txt",71,71,1.0000,1.0000,""
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/scenarionames.txt",71,71,1.0000,1.0000,""
"data/gamedata/abilities.csv","Animation",7,"data/strings/english/scenarioscore.txt",71,71,1.0000,1.0000,""
"data/gamedata/anim_coregg.csv","Cor_Flinch-mask",19,"data/gamedata/anim_db.csv",71,71,1.0000,0.0910,"50 = disc_stomp-inloop; 614 = Or_Un_Cor_flinch-mask; 1014 = Go_Un_Cor_flinch-mask"
"data/gamedata/anim_coregg.csv","Cor_Flinch-mask",19,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"50 = 1016; 1014 = 395; 6014 = 1264"
"data/gamedata/anim_grip_thrown.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",71,71,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_thrown.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_pose.csv","Rude_Shout",70,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"1078 = 382; 1278 = 1180; 2578 = 1222"
"data/gamedata/anim_pose.csv","Rude_Shout",70,"data/strings/english/abilitydesc.txt",71,71,1.0000,1.0000,"1378 = You focus your defenses against enemy fire, increasing your chances to dodge and disrupt by {COM_0_VAL0}% for {COM_0_DURA_SECONDS}. You will also defend all allies behind you, up to {COM_1_RADI_FEET} away, increasing their chances to dodge and disrupt by {COM_1_VAL0}% as long as they remain at your back. Allies may have this effect stacked on them up to 3 times.<BR>This effect will end if you break your concentration, or run out of action points.; 1478 = Reduces the cost of Spine Crusher and Deathblow by {COM_0_VAL1}%.; 1778 = Increases your Strength and Weapon Skill by {COM_0_VAL0}, but reduces your Toughness by {COM_1_VAL0}."
"data/gamedata/anim_pose.csv","Rude_Shout",70,"data/strings/english/abilitynames.txt",71,71,1.0000,1.0000,"1378 = Hold The Line!^n; 1478 = The Bigger They Are...^n; 1778 = Don't Wanna Live Foreva^n"
"data/gamedata/anim_pose.csv","Rude_Shout",70,"data/strings/english/componenteffects.txt",71,71,1.0000,1.0000,"1378 = Armor reduced by <<1>>.; 1478 = Block and Dodge chances reduced by <<1>>%.; 5075 = Target is stunned."
"data/gamedata/anim_pose.csv","Rude_Shout",70,"data/strings/english/packageinfo.txt",71,71,1.0000,1.0000,""
"data/gamedata/anim_pose.csv","Rude_Shout",70,"data/strings/english/packagenames.txt",71,71,1.0000,1.0000,"2078 = 0; 2178 = Focused Mind; 2278 = 0"
"data/gamedata/anim_pose.csv","Rude_Stomp",71,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"879 = 0; 1079 = 413; 1279 = 1265"
"data/gamedata/anim_pose.csv","Rude_Stomp",71,"data/strings/english/abilitydesc.txt",71,71,1.0000,1.0000,"1479 = Each time you take critical damage, your Strength is increased by {COM_1_VAL0_COM_0_VAL0} for {COM_1_VAL0_COM_0_DURA_SECONDS}.; 1779 = Cooldowns on your Exhaustive Blows are reduced by {COM_0_VAL0}%.; 7255 = Heals for {COM_0_VAL0} every {COM_0_FREQ_SECONDS}, for {COM_0_DURA_SECONDS}."
"data/gamedata/anim_pose.csv","Rude_Stomp",71,"data/strings/english/abilitynames.txt",71,71,1.0000,1.0000,"1379 = ; TEST Ironbreaker Spec Abilities^n; 1479 = Embrace the Pain^n; 1779 = Finish 'Em Faster^n"
"data/gamedata/anim_pose.csv","Rude_Stomp",71,"data/strings/english/componenteffects.txt",71,71,1.0000,1.0000,"1379 = Armor reduced by <<1>>.; 5357 = The Thunder Stout is potent, yet refreshing.  All stats increased by <<1>>.; 7079 = Strength increased by <<1>>."
"data/gamedata/anim_pose.csv","Rude_Stomp",71,"data/strings/english/packageinfo.txt",71,71,1.0000,1.0000,""
"data/gamedata/anim_pose.csv","Rude_Stomp",71,"data/strings/english/packagenames.txt",71,71,1.0000,1.0000,"2079 = 0; 2179 = Shimmering Cloak; 2279 = ;Empire Tactics"
"data/gamedata/objects.csv","Witch Hunter",55,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"1595 = 2514; 3501 = 390; 3502 = 395"
"data/gamedata/objects.csv","Knight",57,"data/gamedata/itemdata.csv",71,71,1.0000,1.0000,"1595 = 2514; 1602 = 2503; 3501 = 390"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/effectdef.csv",71,70,0.9859,0.9938,"21 = Casting Shadow LOOP; 23 = Cast Dark LOOP; 24 = BUFF_LOOP_BladeEnchant_EliteTraining"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/monsters.csv",71,70,0.9859,0.6706,"21 = Dwarf Engineer Female Nude; 23 = Dwarf Runepriest Female Nude; 24 = Chaos Chosen Nude"
"data/gamedata/anim_mount_unarmed.csv","Cor_Ready-lo",16,"data/gamedata/anim_db.csv",71,70,0.9859,0.0910,"715 = Or_Un_Cor_Stun-in; 1115 = Go_Un_Cor_Stun-in; 2115 = DwM_Un_Cor_Stun-in"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/effects.csv",71,68,0.9577,0.8188,"21 = Penetrating Round; 23 = Gun Turret GFXMOD Autoattack Override; 24 = Shock Grenade"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/emotedata.csv",71,67,0.9437,1.0000,"21 = 101; 23 = 111; 24 = 116"
"data/gamedata/abilities.csv","Animation",7,"data/gamedata/tintpalette_equipment.csv",71,67,0.9437,0.8223,"21 = Light Yellow (O); 23 = Medium Tan (O); 24 = Light Tan (O)"
"data/gamedata/objects.csv","Witch Hunter",55,"data/gamedata/anim_db.csv",71,66,0.9296,0.0910,"950 = Or_HwS_Atk_DB; 953 = Or_HwS_Spl_Base_S-In; 954 = Or_HwS_Spl_Base_S-Inloop"
"data/gamedata/anim_grip_dualdagger.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",70,70,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_dualdagger.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_pole.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",70,70,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_pole.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_rifle.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",70,70,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_rifle.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-ActiveLoop",237,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"116 = 1028; 768 = 735; 8968 = 0"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-Out",238,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"117 = 1126; 769 = 736; 8969 = 0"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-in",239,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"118 = 2252; 770 = 737; 8970 = 0"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-inloop",240,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"119 = 2253; 771 = 738; 8971 = 3935"
"data/gamedata/anim_grip_unarmed.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",70,70,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/objects.csv","Warrior Priest",61,"data/gamedata/itemdata.csv",70,70,1.0000,1.0000,"3501 = 390; 3502 = 395; 3503 = 391"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-in",234,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"113 = Or_Th_Cor_fidget; 765 = Or_Un_Int_Rude_Shout-In; 1165 = Go_Un_Int_Rude_Shout-In"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-in",234,"data/gamedata/itemdata.csv",70,69,0.9857,1.0000,"113 = 1046; 765 = 732; 8965 = 0"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-inloop",235,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"114 = Or_Th_Cor_Fidget2; 766 = Or_Un_Int_Rude_Shout-Inloop; 1166 = Go_Un_Int_Rude_Shout-Inloop"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-inloop",235,"data/gamedata/itemdata.csv",70,69,0.9857,1.0000,"114 = 1047; 766 = 733; 8966 = 2747"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-Active",236,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"115 = Or_Th_Cor_Stun-in; 767 = Or_Un_Int_Rude_Shout-Active; 1167 = Go_Un_Int_Rude_Shout-Active"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-Active",236,"data/gamedata/itemdata.csv",70,69,0.9857,1.0000,"115 = 1011; 767 = 734; 8967 = 2748"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-ActiveLoop",237,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"116 = Or_Th_Cor_Stun; 768 = Or_Un_Int_Rude_Shout-ActiveLoop; 1168 = Go_Un_Int_Rude_Shout-ActiveLoop"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Shout-Out",238,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"45 = EmM_Un_Int_book-in; 117 = Or_Th_Cor_Stun-out; 769 = Or_Un_Int_Rude_Shout-Out"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-in",239,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"46 = EmM_Un_Int_book-active; 118 = Or_Th_Cor_Down-in; 770 = Or_Un_Int_Rude_Stomp-In"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-inloop",240,"data/gamedata/anim_db.csv",70,69,0.9857,0.0910,"47 = EmM_Un_Int_book-out; 119 = Or_Th_Cor_Down; 771 = Or_Un_Int_Rude_Stomp-Inloop"
"data/gamedata/anim_grip_unarmed.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",70,68,0.9714,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/objects.csv","Warrior Priest",61,"data/gamedata/anim_db.csv",70,65,0.9286,0.0910,"950 = Or_HwS_Atk_DB; 951 = Or_HwS_Atk_DC; 952 = Or_HwS_Atk_D-out"
"data/gamedata/anim_grip_dagger.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_dagger.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_daggerfetish.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_daggerfetish.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_dualwield.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_handweaponfetish.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_handweaponfetish.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_handweaponpistol.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_handweaponpistol.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_handweaponshield.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_handweaponshield.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_spearshield.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",69,69,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_spearshield.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-Active",241,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"120 = 2254; 772 = 739; 9172 = 3071"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-ActiveLoop",242,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"121 = 2255; 773 = 740; 9173 = 3072"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-Out",243,"data/gamedata/itemdata.csv",69,69,1.0000,1.0000,"122 = 2256; 774 = 741; 9174 = 3073"
"data/gamedata/anim_grip_dualwield.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",69,68,0.9855,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-Active",241,"data/gamedata/anim_db.csv",69,68,0.9855,0.0910,"120 = Or_Th_Cor_Down-out; 772 = Or_Un_Int_Rude_Stomp-Active; 1172 = Go_Un_Int_Rude_Stomp-Active"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-ActiveLoop",242,"data/gamedata/anim_db.csv",69,68,0.9855,0.0910,"121 = Or_Th_Cor_Die-in; 773 = Or_Un_Int_Rude_Stomp-ActiveLoop; 1173 = Go_Un_Int_Rude_Stomp-ActiveLoop"
"data/gamedata/anim_grip_unarmed.csv","_Rude_Stomp-Out",243,"data/gamedata/anim_db.csv",69,68,0.9855,0.0910,"122 = Or_Th_Cor_Die; 774 = Or_Un_Int_Rude_Stomp-Out; 1174 = Go_Un_Int_Rude_Stomp-Out"
"data/gamedata/anim_mount_unarmed.csv","_Cor_Ready",4,"data/gamedata/anim_db.csv",68,67,0.9853,0.0910,"9 = Root_R45; 703 = Or_Un_Cor_Ready; 1103 = Go_Un_Cor_Ready"
"data/gamedata/anim_mount_unarmed.csv","_Cor_fidget",14,"data/gamedata/anim_db.csv",68,67,0.9853,0.0910,"713 = Or_Un_Cor_fidget; 1113 = Go_Un_Cor_fidget; 2113 = DwM_Un_Cor_fidget"
"data/gamedata/anim_mount_unarmed.csv","_Cor_fidget2",15,"data/gamedata/anim_db.csv",68,67,0.9853,0.0910,"714 = Or_Un_Cor_Fidget2; 1114 = Go_Un_Cor_Fidget2; 2114 = DwM_Un_Cor_Fidget2"
"data/gamedata/anim_grip_greataxe.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",67,67,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_greataxe.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",67,67,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/anim_grip_greatsword.csv","Cor_Die-out",255,"data/gamedata/anim_db.csv",67,67,1.0000,0.0910,"723 = Or_Un_Cor_Die-out; 1123 = Go_Un_Cor_Die-out; 2123 = DwM_Un_Cor_Die-out"
"data/gamedata/anim_grip_greatsword.csv","Cor_Die-out",255,"data/gamedata/itemdata.csv",67,67,1.0000,1.0000,"723 = 690; 1123 = 405; 6123 = 1220"
"data/gamedata/flypath.csv","cam x",6,"data/gamedata/itemdata.csv",67,67,1.0000,1.0000,"7994 = 3740; 8257 = 410; 9320 = 2426"
"data/gamedata/flypath.csv","cam y",7,"data/gamedata/itemdata.csv",67,67,1.0000,1.0000,"3871 = 1096; 6936 = 482; 8616 = 425"
"data/gamedata/flypath.csv","cam z",8,"data/gamedata/itemdata.csv",67,67,1.0000,1.0000,"3614 = 388; 6133 = 1237; 6496 = 3297"
